id,ecephys_structure_acronym,ecephys_session_id
849847718,CA1,799864342
849847720,CA1,799864342
849847722,CA1,799864342
849847724,CA1,799864342
849847726,CA1,799864342
849847728,CA1,799864342
849847730,CA1,799864342
849847732,CA1,799864342
849847734,CA1,799864342
849847736,CA1,799864342
849847738,CA1,799864342
849847740,CA1,799864342
849847742,CA1,799864342
849847744,CA1,799864342
849847746,CA1,799864342
849847748,CA1,799864342
849847750,CA1,799864342
849847752,CA1,799864342
849847754,CA1,799864342
849847756,CA1,799864342
849847758,CA1,799864342
849847760,CA1,799864342
849847762,CA1,799864342
849847764,CA1,799864342
849847766,CA1,799864342
849847768,CA1,799864342
849847770,CA1,799864342
849847772,CA1,799864342
849847774,CA1,799864342
849847776,CA1,799864342
849847778,CA1,799864342
849847782,CA1,799864342
849847784,CA1,799864342
849847786,CA1,799864342
849847788,CA1,799864342
849847790,CA1,799864342
849847792,CA1,799864342
849847794,CA1,799864342
849847796,CA1,799864342
849847800,CA1,799864342
849847804,CA1,799864342
849847806,CA1,799864342
849847808,CA1,799864342
849847810,CA1,799864342
849847812,CA1,799864342
849847814,CA1,799864342
849847816,CA1,799864342
849847818,CA1,799864342
849847820,CA1,799864342
849847822,CA1,799864342
849847824,CA1,799864342
849847826,CA1,799864342
849847828,CA1,799864342
849847830,CA1,799864342
849847832,CA1,799864342
849847834,CA1,799864342
849847836,CA1,799864342
849847838,CA1,799864342
849847840,CA1,799864342
849847842,CA1,799864342
849847844,CA1,799864342
849847846,CA1,799864342
849847848,CA1,799864342
849847850,CA1,799864342
849847852,VISam,799864342
849847854,VISam,799864342
849847856,VISam,799864342
849847860,VISam,799864342
849847862,VISam,799864342
849847864,VISam,799864342
849847866,VISam,799864342
849847868,VISam,799864342
849847870,VISam,799864342
849847872,VISam,799864342
849847874,VISam,799864342
849847876,VISam,799864342
849847878,VISam,799864342
849847880,VISam,799864342
849847882,VISam,799864342
849847884,VISam,799864342
849847886,VISam,799864342
849847888,VISam,799864342
849847890,VISam,799864342
849847892,VISam,799864342
849847894,VISam,799864342
849847896,VISam,799864342
849847898,VISam,799864342
849847900,VISam,799864342
849847902,VISam,799864342
849847904,VISam,799864342
849847906,VISam,799864342
849847908,VISam,799864342
849847910,VISam,799864342
849847912,VISam,799864342
849847914,VISam,799864342
849847916,VISam,799864342
849847918,VISam,799864342
849847920,VISam,799864342
849847922,VISam,799864342
849847924,VISam,799864342
849847926,VISam,799864342
849847928,VISam,799864342
849847930,VISam,799864342
849847934,VISam,799864342
849847936,VISam,799864342
849847938,VISam,799864342
849847940,VISam,799864342
849847942,VISam,799864342
849847944,VISam,799864342
849847946,VISam,799864342
849847948,VISam,799864342
849847950,VISam,799864342
849847952,VISam,799864342
849847954,VISam,799864342
849847956,VISam,799864342
849847958,VISam,799864342
849847960,VISam,799864342
849847962,VISam,799864342
849847964,VISam,799864342
849847966,VISam,799864342
849847968,VISam,799864342
849847970,VISam,799864342
849847972,VISam,799864342
849847974,VISam,799864342
849847976,VISam,799864342
849847978,VISam,799864342
849847980,VISam,799864342
849847982,VISam,799864342
849847984,VISam,799864342
849847986,VISam,799864342
849847988,VISam,799864342
849847990,VISam,799864342
849847992,VISam,799864342
849847994,VISam,799864342
849847996,VISam,799864342
849847998,VISam,799864342
849848000,VISam,799864342
849848002,VISam,799864342
849848004,VISam,799864342
849848006,VISam,799864342
849848008,VISam,799864342
849848012,VISam,799864342
849848014,VISam,799864342
849848016,VISam,799864342
849848018,,799864342
849848020,,799864342
849848022,,799864342
849848024,,799864342
849848026,,799864342
849848028,,799864342
849848030,,799864342
849848032,,799864342
849848034,,799864342
849848036,,799864342
849848038,,799864342
849848040,,799864342
849848042,,799864342
849848044,,799864342
849848046,,799864342
849848048,,799864342
849848050,,799864342
849848052,,799864342
849848054,,799864342
849848056,,799864342
849848058,,799864342
849848060,,799864342
849848062,,799864342
849848064,,799864342
849848066,,799864342
849848068,,799864342
849848070,,799864342
849848072,,799864342
849848074,,799864342
849848076,,799864342
849848078,,799864342
849848080,,799864342
849848082,,799864342
849848086,,799864342
849848088,,799864342
849848090,,799864342
849848092,,799864342
849848094,,799864342
849848096,,799864342
849848098,,799864342
849848100,,799864342
849848102,,799864342
849848104,,799864342
849848106,,799864342
849848108,,799864342
849848110,,799864342
849848112,,799864342
849848114,,799864342
849848116,,799864342
849848118,,799864342
849848120,,799864342
849848122,,799864342
849848124,,799864342
849848126,,799864342
849848128,,799864342
849848130,,799864342
849848132,,799864342
849848134,,799864342
849848136,,799864342
849848138,,799864342
849848140,,799864342
849848142,,799864342
849848144,,799864342
849848146,,799864342
849848148,,799864342
849848150,,799864342
849848152,,799864342
849848154,,799864342
849848156,,799864342
849848158,,799864342
849848160,,799864342
849848164,,799864342
849848166,,799864342
849848168,,799864342
849848170,,799864342
849848172,,799864342
849848174,,799864342
849848176,,799864342
849848178,,799864342
849848180,,799864342
849848182,,799864342
849848184,,799864342
849848186,,799864342
849848188,,799864342
849848190,,799864342
849848192,,799864342
849848194,,799864342
849848196,,799864342
849848198,,799864342
849848200,,799864342
849848202,,799864342
849848204,,799864342
849848206,,799864342
849848208,,799864342
849848210,,799864342
849848212,,799864342
849848214,,799864342
849848216,,799864342
849848218,,799864342
849848220,,799864342
849848222,,799864342
849848224,,799864342
849848226,,799864342
849848228,,799864342
849848230,,799864342
849848232,,799864342
849848234,,799864342
849848238,,799864342
849848240,,799864342
849848242,,799864342
849848244,,799864342
849848246,,799864342
849848248,,799864342
849848250,,799864342
849848252,,799864342
849848254,,799864342
849848256,,799864342
849848258,,799864342
849848260,,799864342
849848262,,799864342
849848264,,799864342
849848266,,799864342
849848268,,799864342
849848270,,799864342
849848272,,799864342
849848274,,799864342
849848276,,799864342
849848278,,799864342
849848280,,799864342
849848282,COAa,799864342
849848284,COAa,799864342
849848286,COAa,799864342
849848288,COAa,799864342
849848290,COAa,799864342
849848292,COAa,799864342
849848294,COAa,799864342
849848296,COAa,799864342
849848298,COAa,799864342
849848300,COAa,799864342
849848302,COAa,799864342
849848304,COAa,799864342
849848306,COAa,799864342
849848308,COAa,799864342
849848310,COAa,799864342
849848312,COAa,799864342
849848316,COAa,799864342
849848318,COAa,799864342
849848320,COAa,799864342
849848322,COAa,799864342
849848324,COAa,799864342
849848326,COAa,799864342
849848328,COAa,799864342
849848330,COAa,799864342
849848332,COAa,799864342
849848334,COAa,799864342
849848336,COAa,799864342
849848338,COAa,799864342
849848340,COAa,799864342
849848342,COAa,799864342
849848344,COAa,799864342
849848346,COAa,799864342
849848348,COAa,799864342
849848350,COAa,799864342
849848352,COAa,799864342
849848354,COAa,799864342
849848356,COAa,799864342
849848358,COAa,799864342
849848360,COAa,799864342
849848362,COAa,799864342
849848364,COAa,799864342
849848366,COAa,799864342
849848368,COAa,799864342
849848370,COAa,799864342
849848372,COAa,799864342
849848374,COAa,799864342
849848376,COAa,799864342
849848378,COAa,799864342
849848380,COAa,799864342
849848382,COAa,799864342
849848384,COAa,799864342
849848386,COAa,799864342
849848390,COAa,799864342
849848392,COAa,799864342
849848394,COAa,799864342
849848396,COAa,799864342
849848398,COAa,799864342
849848400,COAa,799864342
849848402,COAa,799864342
849848404,COAa,799864342
849848406,COAa,799864342
849848408,COAa,799864342
849848410,COAa,799864342
849848412,COAa,799864342
849848414,COAa,799864342
849848416,COAa,799864342
849848418,COAa,799864342
849848420,COAa,799864342
849848422,COAa,799864342
849848424,COAa,799864342
849848426,COAa,799864342
849848428,COAa,799864342
849848430,COAa,799864342
849848432,COAa,799864342
849848434,COAa,799864342
849848436,COAa,799864342
849848438,COAa,799864342
849848440,COAa,799864342
849848442,COAa,799864342
849848444,COAa,799864342
849848446,COAa,799864342
849848448,COAa,799864342
849848450,COAa,799864342
849848452,COAa,799864342
849848454,COAa,799864342
849848456,COAa,799864342
849848458,COAa,799864342
849848460,COAa,799864342
849848462,COAa,799864342
849848464,COAa,799864342
849848468,COAa,799864342
849848470,COAa,799864342
849848472,COAa,799864342
849848474,COAa,799864342
849848818,APN,798911424
849848820,APN,798911424
849848822,APN,798911424
849848824,APN,798911424
849848826,APN,798911424
849848828,APN,798911424
849848830,APN,798911424
849848832,APN,798911424
849848834,APN,798911424
849848836,APN,798911424
849848838,APN,798911424
849848840,APN,798911424
849848842,APN,798911424
849848844,APN,798911424
849848846,APN,798911424
849848848,APN,798911424
849848850,APN,798911424
849848852,TH,798911424
849848854,TH,798911424
849848856,TH,798911424
849848858,TH,798911424
849848860,TH,798911424
849848862,TH,798911424
849848864,TH,798911424
849848866,TH,798911424
849848868,Eth,798911424
849848870,Eth,798911424
849848872,Eth,798911424
849848874,LP,798911424
849848876,LP,798911424
849848878,LP,798911424
849848880,LP,798911424
849848882,LP,798911424
849848884,LP,798911424
849848886,LP,798911424
849848890,LP,798911424
849848892,LP,798911424
849848894,LP,798911424
849848896,LP,798911424
849848898,LP,798911424
849848900,LP,798911424
849848902,LP,798911424
849848904,LP,798911424
849848906,LP,798911424
849848908,LP,798911424
849848910,LP,798911424
849848912,LP,798911424
849848914,LP,798911424
849848916,LP,798911424
849848918,LP,798911424
849848920,LP,798911424
849848922,LP,798911424
849848924,LP,798911424
849848926,LP,798911424
849848928,LP,798911424
849848930,LP,798911424
849848932,LP,798911424
849848934,LP,798911424
849848936,LP,798911424
849848938,LP,798911424
849848940,LP,798911424
849848942,LP,798911424
849848944,LP,798911424
849848946,LP,798911424
849848948,LP,798911424
849848950,LP,798911424
849848952,LP,798911424
849848954,LP,798911424
849848956,LP,798911424
849848958,LP,798911424
849848960,LP,798911424
849848962,LP,798911424
849848964,LP,798911424
849848968,LP,798911424
849848970,LP,798911424
849848972,LP,798911424
849848974,LP,798911424
849848976,LP,798911424
849848978,LP,798911424
849848980,LP,798911424
849848982,LP,798911424
849848984,LP,798911424
849848986,LP,798911424
849848988,LP,798911424
849848990,LP,798911424
849848992,LP,798911424
849848994,LP,798911424
849848996,LP,798911424
849848998,LP,798911424
849849000,LP,798911424
849849002,LP,798911424
849849004,LP,798911424
849849006,LP,798911424
849849008,LP,798911424
849849010,LP,798911424
849849012,LP,798911424
849849014,LP,798911424
849849016,LP,798911424
849849018,LP,798911424
849849020,LP,798911424
849849022,LP,798911424
849849024,LP,798911424
849849026,LP,798911424
849849028,LP,798911424
849849030,LP,798911424
849849032,LP,798911424
849849034,LP,798911424
849849036,LP,798911424
849849038,DG,798911424
849849042,DG,798911424
849849044,DG,798911424
849849046,DG,798911424
849849048,DG,798911424
849849050,HPF,798911424
849849052,CA3,798911424
849849054,CA3,798911424
849849056,CA3,798911424
849849058,CA3,798911424
849849060,CA3,798911424
849849062,CA3,798911424
849849064,CA3,798911424
849849066,CA3,798911424
849849068,CA3,798911424
849849070,CA3,798911424
849849072,CA3,798911424
849849074,CA3,798911424
849849076,CA3,798911424
849849078,CA3,798911424
849849080,CA3,798911424
849849082,CA3,798911424
849849084,CA3,798911424
849849086,CA3,798911424
849849088,CA3,798911424
849849090,CA3,798911424
849849092,CA3,798911424
849849094,CA3,798911424
849849096,CA3,798911424
849849098,CA3,798911424
849849100,CA3,798911424
849849102,CA3,798911424
849849106,CA3,798911424
849849108,CA3,798911424
849849110,CA3,798911424
849849112,CA3,798911424
849849114,CA3,798911424
849849116,CA3,798911424
849849120,CA3,798911424
849849122,CA3,798911424
849849124,DG,798911424
849849126,DG,798911424
849849128,DG,798911424
849849130,DG,798911424
849849132,DG,798911424
849849134,DG,798911424
849849136,DG,798911424
849849138,DG,798911424
849849140,DG,798911424
849849142,DG,798911424
849849144,DG,798911424
849849146,DG,798911424
849849148,DG,798911424
849849150,DG,798911424
849849152,DG,798911424
849849154,DG,798911424
849849156,DG,798911424
849849158,DG,798911424
849849160,DG,798911424
849849162,DG,798911424
849849164,DG,798911424
849849166,DG,798911424
849849168,DG,798911424
849849170,DG,798911424
849849172,DG,798911424
849849174,DG,798911424
849849176,DG,798911424
849849178,CA1,798911424
849849180,CA1,798911424
849849182,CA1,798911424
849849184,CA1,798911424
849849186,CA1,798911424
849849188,CA1,798911424
849849190,CA1,798911424
849849194,CA1,798911424
849849196,CA1,798911424
849849198,CA1,798911424
849849200,CA1,798911424
849849204,CA1,798911424
849849206,CA1,798911424
849849208,CA1,798911424
849849210,CA1,798911424
849849212,CA1,798911424
849849214,CA1,798911424
849849216,CA1,798911424
849849218,CA1,798911424
849849220,CA1,798911424
849849222,CA1,798911424
849849224,CA1,798911424
849849226,CA1,798911424
849849228,CA1,798911424
849849230,CA1,798911424
849849232,CA1,798911424
849849234,CA1,798911424
849849236,CA1,798911424
849849238,CA1,798911424
849849240,CA1,798911424
849849242,CA1,798911424
849849244,CA1,798911424
849849246,CA1,798911424
849849248,CA1,798911424
849849250,CA1,798911424
849849252,CA1,798911424
849849254,CA1,798911424
849849256,CA1,798911424
849849258,CA1,798911424
849849260,CA1,798911424
849849262,CA1,798911424
849849264,CA1,798911424
849849266,CA1,798911424
849849268,CA1,798911424
849849272,CA1,798911424
849849274,CA1,798911424
849849276,CA1,798911424
849849278,CA1,798911424
849849280,CA1,798911424
849849282,CA1,798911424
849849284,CA1,798911424
849849286,CA1,798911424
849849288,CA1,798911424
849849290,CA1,798911424
849849292,CA1,798911424
849849294,CA1,798911424
849849296,CA1,798911424
849849298,CA1,798911424
849849300,CA1,798911424
849849302,CA1,798911424
849849304,CA1,798911424
849849306,CA1,798911424
849849308,VISrl,798911424
849849310,VISrl,798911424
849849312,VISrl,798911424
849849314,VISrl,798911424
849849316,VISrl,798911424
849849318,VISrl,798911424
849849320,VISrl,798911424
849849322,VISrl,798911424
849849324,VISrl,798911424
849849326,VISrl,798911424
849849328,VISrl,798911424
849849330,VISrl,798911424
849849332,VISrl,798911424
849849334,VISrl,798911424
849849336,VISrl,798911424
849849338,VISrl,798911424
849849340,VISrl,798911424
849849342,VISrl,798911424
849849346,VISrl,798911424
849849348,VISrl,798911424
849849350,VISrl,798911424
849849352,VISrl,798911424
849849354,VISrl,798911424
849849356,VISrl,798911424
849849358,VISrl,798911424
849849360,VISrl,798911424
849849362,VISrl,798911424
849849364,VISrl,798911424
849849366,VISrl,798911424
849849368,VISrl,798911424
849849370,VISrl,798911424
849849372,VISrl,798911424
849849374,VISrl,798911424
